mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,P/W
2,1,0,0,0,686.1981,-1.10245991,-1.10231328,-0.043381841,4.78E-05
2,1,0,0,0,686.2081,-1.10146034,-1.10132694,-0.04303714,4.74E-05
2,1,0,0,0,686.2181,-1.10046041,-1.1002928,-0.042770005,4.71E-05
2,1,0,0,0,686.2281,-1.0994606,-1.09932566,-0.042462826,4.67E-05
2,1,0,0,0,686.2381,-1.09846091,-1.09828949,-0.042162899,4.63E-05
2,1,0,0,0,686.2481,-1.09746122,-1.09727561,-0.041852702,4.59E-05
2,1,0,0,0,686.2581,-1.09646142,-1.09628725,-0.041540456,4.55E-05
2,1,0,0,0,686.2681,-1.09546161,-1.09532952,-0.041253132,4.52E-05
2,1,0,0,0,686.2781,-1.0944618,-1.09429324,-0.040886127,4.47E-05
2,1,0,0,0,686.2881,-1.09346211,-1.09326029,-0.040591902,4.44E-05
2,1,0,0,0,686.2981,-1.09246242,-1.09229207,-0.040334857,4.41E-05
2,1,0,0,0,686.3081,-1.09146249,-1.09126759,-0.040033787,4.37E-05
2,1,0,0,0,686.3181,-1.09046268,-1.09027791,-0.039744325,4.33E-05
2,1,0,0,0,686.3281,-1.08946311,-1.08931601,-0.039441275,4.30E-05
2,1,0,0,0,686.3381,-1.08846331,-1.08834136,-0.039158414,4.26E-05
2,1,0,0,0,686.3481,-1.0874635,-1.08732104,-0.038880954,4.23E-05
2,1,0,0,0,686.3581,-1.08646369,-1.08635187,-0.038596822,4.19E-05
2,1,0,0,0,686.3681,-1.085464,-1.08530498,-0.038318937,4.16E-05
2,1,0,0,0,686.3781,-1.08446419,-1.08426356,-0.038022402,4.12E-05
2,1,0,0,0,686.3881,-1.0834645,-1.08329833,-0.0376675,4.08E-05
2,1,0,0,0,686.3981,-1.08246458,-1.08229077,-0.037410866,4.05E-05
2,1,0,0,0,686.4081,-1.08146489,-1.08138502,-0.037142866,4.02E-05
2,1,0,0,0,686.4181,-1.08046508,-1.08032143,-0.036871244,3.98E-05
2,1,0,0,0,686.4281,-1.07946539,-1.07932866,-0.03658214,3.95E-05
2,1,0,0,0,686.4381,-1.07846558,-1.07831049,-0.036302507,3.91E-05
2,1,0,0,0,686.4481,-1.07746589,-1.07732844,-0.036024605,3.88E-05
2,1,0,0,0,686.4581,-1.07646596,-1.07629657,-0.03574651,3.85E-05
2,1,0,0,0,686.4681,-1.07546639,-1.07535577,-0.035481985,3.82E-05
2,1,0,0,0,686.4781,-1.07446659,-1.07431531,-0.035197093,3.78E-05
2,1,0,0,0,686.4881,-1.07346678,-1.07337153,-0.034924136,3.75E-05
2,1,0,0,0,686.4981,-1.07246697,-1.07234383,-0.03459548,3.71E-05
2,1,0,0,0,686.5081,-1.07146728,-1.07134581,-0.034325096,3.68E-05
2,1,0,0,0,686.5181,-1.07046747,-1.07033288,-0.034078767,3.65E-05
2,1,0,0,0,686.5281,-1.06946766,-1.06928515,-0.033801923,3.61E-05
2,1,0,0,0,686.5381,-1.06846797,-1.06829882,-0.033533269,3.58E-05
2,1,0,0,0,686.5481,-1.06746829,-1.06730831,-0.033265726,3.55E-05
2,1,0,0,0,686.5581,-1.06646848,-1.06630599,-0.03298998,3.52E-05
2,1,0,0,0,686.5681,-1.06546867,-1.06535888,-0.032731929,3.49E-05
2,1,0,0,0,686.5781,-1.06446898,-1.06433761,-0.032463454,3.46E-05
2,1,0,0,0,686.588,-1.06347144,-1.06328547,-0.032204738,3.42E-05
2,1,0,1,0,686.5979,-1.06246948,-1.06235111,-0.031942979,3.39E-05
2,1,0,1,0,686.6079,-1.06146967,-1.06132662,-0.031629609,3.36E-05
2,1,0,1,0,686.6179,-1.06046987,-1.06030321,-0.031389049,3.33E-05
2,1,0,1,0,686.6279,-1.05947006,-1.05926275,-0.031138925,3.30E-05
2,1,0,1,0,686.6379,-1.05847049,-1.05833578,-0.030888042,3.27E-05
2,1,0,1,0,686.6479,-1.05747056,-1.05736005,-0.030621436,3.24E-05
2,1,0,1,0,686.6579,-1.05647075,-1.05627203,-0.030360017,3.21E-05
2,1,0,1,0,686.6679,-1.05547106,-1.05533552,-0.030110051,3.18E-05
2,1,0,1,0,686.6779,-1.05447137,-1.05432796,-0.029854228,3.15E-05
2,1,0,1,0,686.6879,-1.05347157,-1.05330145,-0.02960571,3.12E-05
2,1,0,1,0,686.6979,-1.05247176,-1.05229604,-0.029358904,3.09E-05
2,1,0,1,0,686.7079,-1.05147195,-1.05130327,-0.029104014,3.06E-05
2,1,0,1,0,686.7179,-1.05047226,-1.05025339,-0.028859804,3.03E-05
2,1,0,1,0,686.7279,-1.04947257,-1.04934859,-0.028599973,3.00E-05
2,1,0,1,0,686.7379,-1.04847264,-1.04829013,-0.028350998,2.97E-05
2,1,0,1,0,686.7479,-1.04747283,-1.04731119,-0.028067907,2.94E-05
2,1,0,1,0,686.7579,-1.04647326,-1.04625082,-0.027837691,2.91E-05
2,1,0,1,0,686.7679,-1.04547346,-1.04531002,-0.027596089,2.88E-05
2,1,0,1,0,686.7779,-1.04447365,-1.0443089,-0.02734256,2.86E-05
2,1,0,1,0,686.7879,-1.04347384,-1.04331398,-0.027101297,2.83E-05
2,1,0,1,0,686.7979,-1.04247415,-1.04230022,-0.026857262,2.80E-05
2,1,0,1,0,686.8079,-1.04147434,-1.0413475,-0.026608778,2.77E-05
2,1,0,1,0,686.8179,-1.04047465,-1.04019618,-0.026372508,2.74E-05
2,1,0,1,0,686.8279,-1.03947473,-1.03929555,-0.026116068,2.71E-05
2,1,0,1,0,686.8379,-1.03847504,-1.03832936,-0.025877908,2.69E-05
2,1,0,1,0,686.8479,-1.03747523,-1.0372709,-0.025610261,2.66E-05
2,1,0,1,0,686.8579,-1.03647554,-1.03628671,-0.025398486,2.63E-05
2,1,0,1,0,686.8679,-1.03547573,-1.03528559,-0.025179175,2.61E-05
2,1,0,1,0,686.8779,-1.03447604,-1.03435969,-0.024950546,2.58E-05
2,1,0,1,0,686.8879,-1.03347611,-1.0333786,-0.024737625,2.56E-05
2,1,0,1,0,686.8979,-1.03247643,-1.03232527,-0.024514168,2.53E-05
2,1,0,1,0,686.9079,-1.03147674,-1.03131163,-0.024286333,2.50E-05
2,1,0,1,0,686.9179,-1.03047693,-1.03032625,-0.024079182,2.48E-05
2,1,0,1,0,686.9279,-1.02947712,-1.02932191,-0.023845065,2.45E-05
2,1,0,1,0,686.9379,-1.02847743,-1.02831125,-0.023630272,2.43E-05
2,1,0,1,0,686.9479,-1.02747762,-1.02735245,-0.023406426,2.40E-05
2,1,0,1,0,686.9579,-1.02647781,-1.02630246,-0.023180305,2.38E-05
2,1,0,1,0,686.9679,-1.02547801,-1.02527177,-0.022969235,2.35E-05
2,1,0,1,0,686.9779,-1.02447832,-1.02435732,-0.022736972,2.33E-05
2,1,0,1,0,686.9879,-1.02347863,-1.02329159,-0.022515826,2.30E-05
2,1,0,1,0,686.9979,-1.02247882,-1.02233386,-0.022288185,2.28E-05
2,1,0,1,0,687.0079,-1.02147913,-1.02135062,-0.02203905,2.25E-05
2,1,0,1,0,687.0179,-1.02047932,-1.02029669,-0.021840775,2.23E-05
2,1,0,1,0,687.0279,-1.01947963,-1.01931977,-0.021620424,2.20E-05
2,1,0,1,0,687.0379,-1.0184797,-1.01830482,-0.021402172,2.18E-05
2,1,0,1,0,687.0479,-1.01748002,-1.01732063,-0.021185933,2.16E-05
2,1,0,1,0,687.0579,-1.01648021,-1.01632369,-0.020959827,2.13E-05
2,1,0,1,0,687.0679,-1.01548052,-1.01530349,-0.020750347,2.11E-05
2,1,0,1,0,687.0779,-1.01448071,-1.0143286,-0.020525883,2.08E-05
2,1,0,1,0,687.0879,-1.0134809,-1.01333272,-0.020315626,2.06E-05
2,1,0,1,0,687.0979,-1.01248121,-1.01232636,-0.020108705,2.04E-05
2,1,0,1,0,687.1079,-1.01148152,-1.01129878,-0.019897759,2.01E-05
2,1,0,1,0,687.1179,-1.01048172,-1.01036108,-0.01969689,1.99E-05
2,1,0,1,0,687.1279,-1.00948191,-1.009413,-0.019480845,1.97E-05
2,1,0,1,0,687.1379,-1.0084821,-1.00836825,-0.0192792,1.94E-05
2,1,0,1,0,687.1479,-1.00748241,-1.00739789,-0.019078472,1.92E-05
2,1,0,1,0,687.1579,-1.0064826,-1.00637126,-0.018863257,1.90E-05
2,1,0,1,0,687.1679,-1.00548279,-1.00535417,-0.018663711,1.88E-05
2,1,0,1,0,687.1779,-1.00448298,-1.00440502,-0.018455943,1.85E-05
2,1,0,1,0,687.1879,-1.0034833,-1.00333273,-0.018249215,1.83E-05
2,1,0,1,0,687.1979,-1.00248361,-1.00235283,-0.018028351,1.81E-05
2,1,0,1,0,687.2079,-1.0014838,-1.00138772,-0.017842131,1.79E-05
2,1,0,1,0,687.2179,-1.00048399,-1.0003674,-0.017649663,1.77E-05
2,1,0,1,0,687.2279,-0.999484181,-0.999355674,-0.017433775,1.74E-05
2,1,0,1,0,687.2379,-0.998484313,-0.998358727,-0.017233085,1.72E-05
2,1,0,1,0,687.2479,-0.997484744,-0.997382879,-0.017028262,1.70E-05
2,1,0,1,0,687.2579,-0.996484816,-0.996297061,-0.016821624,1.68E-05
2,1,0,1,0,687.2679,-0.995485187,-0.995402932,-0.016625467,1.65E-05
2,1,0,1,0,687.2779,-0.994485319,-0.994388878,-0.016417928,1.63E-05
2,1,0,1,0,687.2879,-0.99348563,-0.993368685,-0.016228248,1.61E-05
2,1,0,1,0,687.2979,-0.992485821,-0.992342174,-0.016030346,1.59E-05
2,1,0,1,0,687.3079,-0.991486073,-0.99132818,-0.015837294,1.57E-05
2,1,0,1,0,687.3179,-0.990486264,-0.990372539,-0.015655503,1.55E-05
2,1,0,1,0,687.3279,-0.989486516,-0.989325941,-0.015460369,1.53E-05
2,1,0,1,0,687.3379,-0.988486707,-0.98833096,-0.015273337,1.51E-05
2,1,0,1,0,687.3479,-0.987486959,-0.987265348,-0.015083181,1.49E-05
2,1,0,1,0,687.3579,-0.98648715,-0.98636061,-0.014889495,1.47E-05
2,1,0,1,0,687.3679,-0.985487401,-0.985316992,-0.014708305,1.45E-05
2,1,0,1,0,687.3779,-0.984487712,-0.984360337,-0.014510824,1.43E-05
2,1,0,1,0,687.3879,-0.983487904,-0.983407855,-0.014325186,1.41E-05
2,1,0,1,0,687.3979,-0.982488155,-0.982353747,-0.014137607,1.39E-05
2,1,0,1,0,687.4079,-0.981488407,-0.981363118,-0.013947274,1.37E-05
2,1,0,1,0,687.4179,-0.980488598,-0.980356753,-0.013759924,1.35E-05
2,1,0,1,0,687.4279,-0.97948885,-0.979369283,-0.013588863,1.33E-05
2,1,0,1,0,687.4378,-0.978484631,-0.978356004,-0.013415921,1.31E-05
2,1,0,0,0,687.4477,-0.977489352,-0.977302313,-0.01323324,1.29E-05
2,1,0,0,0,687.4577,-0.976489484,-0.976315856,-0.013047725,1.27E-05
2,1,0,0,0,687.4677,-0.975489795,-0.975388765,-0.012875605,1.26E-05
2,1,0,0,0,687.4777,-0.974490047,-0.974387705,-0.012690585,1.24E-05
2,1,0,0,0,687.4877,-0.973490238,-0.97332406,-0.012515394,1.22E-05
2,1,0,0,0,687.4977,-0.972490489,-0.97238642,-0.012337186,1.20E-05
2,1,0,0,0,687.5077,-0.9714908,-0.971340716,-0.012155147,1.18E-05
2,1,0,0,0,687.5177,-0.970490932,-0.970395625,-0.011992735,1.16E-05
2,1,0,0,0,687.5277,-0.969491243,-0.969365895,-0.011812761,1.15E-05
2,1,0,0,0,687.5377,-0.968491435,-0.96835959,-0.011649323,1.13E-05
2,1,0,0,0,687.5477,-0.967491686,-0.967348754,-0.011483805,1.11E-05
2,1,0,0,0,687.5577,-0.966491878,-0.966403782,-0.011308454,1.09E-05
2,1,0,0,0,687.5677,-0.965492129,-0.965386689,-0.011145846,1.08E-05
2,1,0,0,0,687.5777,-0.96449244,-0.964341044,-0.010973727,1.06E-05
2,1,0,0,0,687.5877,-0.963492572,-0.963342011,-0.010807518,1.04E-05
2,1,0,0,0,687.5977,-0.962492883,-0.962368369,-0.010641029,1.02E-05
2,1,0,0,0,687.6077,-0.961493134,-0.961368263,-0.010468062,1.01E-05
2,1,0,0,0,687.6177,-0.960493326,-0.960349083,-0.010306813,9.90E-06
